state,series_id,year,month,period,period_name,employment_rate,date
Missouri,LAUST290000000000007,2022,8,M08,August,60.7,2022-08-01
Missouri,LAUST290000000000007,2022,9,M09,September,61.0,2022-09-01
Missouri,LAUST290000000000007,2022,10,M10,October,61.1,2022-10-01
Missouri,LAUST290000000000007,2022,11,M11,November,60.7,2022-11-01
Missouri,LAUST290000000000007,2022,12,M12,December,60.9,2022-12-01
Missouri,LAUST290000000000007,2023,1,M01,January,60.3,2023-01-01
Missouri,LAUST290000000000007,2023,2,M02,February,60.6,2023-02-01
Missouri,LAUST290000000000007,2023,3,M03,March,61.0,2023-03-01
Missouri,LAUST290000000000007,2023,4,M04,April,61.6,2023-04-01
Missouri,LAUST290000000000007,2023,5,M05,May,61.5,2023-05-01
Missouri,LAUST290000000000007,2023,6,M06,June,61.7,2023-06-01
Missouri,LAUST290000000000007,2023,7,M07,July,61.7,2023-07-01
Missouri,LAUST290000000000007,2023,8,M08,August,61.1,2023-08-01
Missouri,LAUST290000000000007,2023,9,M09,September,61.3,2023-09-01
Missouri,LAUST290000000000007,2023,10,M10,October,61.3,2023-10-01
Missouri,LAUST290000000000007,2023,11,M11,November,61.2,2023-11-01
Missouri,LAUST290000000000007,2023,12,M12,December,60.8,2023-12-01
Missouri,LAUST290000000000007,2024,1,M01,January,60.3,2024-01-01
Missouri,LAUST290000000000007,2024,2,M02,February,60.4,2024-02-01
Missouri,LAUST290000000000007,2024,3,M03,March,60.7,2024-03-01
Missouri,LAUST290000000000007,2024,4,M04,April,61.4,2024-04-01
Missouri,LAUST290000000000007,2024,5,M05,May,61.2,2024-05-01
Missouri,LAUST290000000000007,2024,6,M06,June,61.6,2024-06-01
Missouri,LAUST290000000000007,2024,7,M07,July,61.5,2024-07-01
Missouri,LAUST290000000000007,2024,8,M08,August,60.8,2024-08-01
Missouri,LAUST290000000000007,2024,9,M09,September,61.3,2024-09-01
Missouri,LAUST290000000000007,2024,10,M10,October,61.2,2024-10-01
Missouri,LAUST290000000000007,2024,11,M11,November,60.7,2024-11-01
Missouri,LAUST290000000000007,2024,12,M12,December,60.8,2024-12-01
Missouri,LAUST290000000000007,2025,1,M01,January,60.3,2025-01-01
Missouri,LAUST290000000000007,2025,2,M02,February,60.5,2025-02-01
Missouri,LAUST290000000000007,2025,3,M03,March,60.7,2025-03-01
Missouri,LAUST290000000000007,2025,4,M04,April,61.4,2025-04-01
Missouri,LAUST290000000000007,2025,5,M05,May,61.1,2025-05-01
Missouri,LAUST290000000000007,2025,6,M06,June,61.6,2025-06-01
Missouri,LAUST290000000000007,2025,7,M07,July,61.3,2025-07-01
Missouri,LAUST290000000000007,2025,8,M08,August,61.0,2025-08-01
Missouri,LAUST290000000000007,2025,9,M09,September,61.6,2025-09-01
Missouri,LAUST290000000000007,2025,10,M10,October,,2025-10-01
Missouri,LAUST290000000000007,2025,11,M11,November,61.8,2025-11-01
Missouri,LAUST290000000000007,2025,12,M12,December,61.7,2025-12-01
Montana,LAUST300000000000007,2022,1,M01,January,59.9,2022-01-01
Montana,LAUST300000000000007,2022,2,M02,February,60.7,2022-02-01
Montana,LAUST300000000000007,2022,3,M03,March,61.1,2022-03-01
Montana,LAUST300000000000007,2022,4,M04,April,61.2,2022-04-01
Montana,LAUST300000000000007,2022,5,M05,May,61.5,2022-05-01
Montana,LAUST300000000000007,2022,6,M06,June,61.6,2022-06-01
Montana,LAUST300000000000007,2022,7,M07,July,62.2,2022-07-01
Montana,LAUST300000000000007,2022,8,M08,August,62.0,2022-08-01
Montana,LAUST300000000000007,2022,9,M09,September,61.5,2022-09-01
Montana,LAUST300000000000007,2022,10,M10,October,61.2,2022-10-01
Montana,LAUST300000000000007,2022,11,M11,November,60.8,2022-11-01
Montana,LAUST300000000000007,2022,12,M12,December,60.6,2022-12-01
Montana,LAUST300000000000007,2023,1,M01,January,60.6,2023-01-01
Montana,LAUST300000000000007,2023,2,M02,February,61.0,2023-02-01
Montana,LAUST300000000000007,2023,3,M03,March,61.3,2023-03-01
Montana,LAUST300000000000007,2023,4,M04,April,61.6,2023-04-01
Montana,LAUST300000000000007,2023,5,M05,May,61.8,2023-05-01
Montana,LAUST300000000000007,2023,6,M06,June,62.2,2023-06-01
Montana,LAUST300000000000007,2023,7,M07,July,62.3,2023-07-01
Montana,LAUST300000000000007,2023,8,M08,August,62.1,2023-08-01
Montana,LAUST300000000000007,2023,9,M09,September,61.6,2023-09-01
Montana,LAUST300000000000007,2023,10,M10,October,61.3,2023-10-01
Montana,LAUST300000000000007,2023,11,M11,November,61.3,2023-11-01
Montana,LAUST300000000000007,2023,12,M12,December,60.5,2023-12-01
Montana,LAUST300000000000007,2024,1,M01,January,60.0,2024-01-01
Montana,LAUST300000000000007,2024,2,M02,February,60.4,2024-02-01
Montana,LAUST300000000000007,2024,3,M03,March,60.9,2024-03-01
Montana,LAUST300000000000007,2024,4,M04,April,61.5,2024-04-01
Montana,LAUST300000000000007,2024,5,M05,May,61.8,2024-05-01
Montana,LAUST300000000000007,2024,6,M06,June,62.2,2024-06-01
Montana,LAUST300000000000007,2024,7,M07,July,62.4,2024-07-01
Montana,LAUST300000000000007,2024,8,M08,August,62.1,2024-08-01
Montana,LAUST300000000000007,2024,9,M09,September,61.5,2024-09-01
Montana,LAUST300000000000007,2024,10,M10,October,60.9,2024-10-01
Montana,LAUST300000000000007,2024,11,M11,November,60.5,2024-11-01
Montana,LAUST300000000000007,2024,12,M12,December,60.1,2024-12-01
Montana,LAUST300000000000007,2025,1,M01,January,60.0,2025-01-01
Montana,LAUST300000000000007,2025,2,M02,February,59.8,2025-02-01
Montana,LAUST300000000000007,2025,3,M03,March,60.4,2025-03-01
Montana,LAUST300000000000007,2025,4,M04,April,60.4,2025-04-01
Montana,LAUST300000000000007,2025,5,M05,May,60.6,2025-05-01
Montana,LAUST300000000000007,2025,6,M06,June,61.1,2025-06-01
Montana,LAUST300000000000007,2025,7,M07,July,61.5,2025-07-01
Montana,LAUST300000000000007,2025,8,M08,August,61.1,2025-08-01
Montana,LAUST300000000000007,2025,9,M09,September,60.5,2025-09-01
Montana,LAUST300000000000007,2025,10,M10,October,,2025-10-01
Montana,LAUST300000000000007,2025,11,M11,November,60.0,2025-11-01
Montana,LAUST300000000000007,2025,12,M12,December,59.6,2025-12-01
Nebraska,LAUST310000000000007,2022,1,M01,January,67.3,2022-01-01
Nebraska,LAUST310000000000007,2022,2,M02,February,67.7,2022-02-01
Nebraska,LAUST310000000000007,2022,3,M03,March,68.1,2022-03-01
Nebraska,LAUST310000000000007,2022,4,M04,April,68.1,2022-04-01
Nebraska,LAUST310000000000007,2022,5,M05,May,68.3,2022-05-01
Nebraska,LAUST310000000000007,2022,6,M06,June,68.2,2022-06-01
Nebraska,LAUST310000000000007,2022,7,M07,July,68.3,2022-07-01
Nebraska,LAUST310000000000007,2022,8,M08,August,67.7,2022-08-01
Nebraska,LAUST310000000000007,2022,9,M09,September,67.5,2022-09-01
Nebraska,LAUST310000000000007,2022,10,M10,October,67.7,2022-10-01
Nebraska,LAUST310000000000007,2022,11,M11,November,67.5,2022-11-01
Nebraska,LAUST310000000000007,2022,12,M12,December,67.4,2022-12-01
Nebraska,LAUST310000000000007,2023,1,M01,January,66.9,2023-01-01
Nebraska,LAUST310000000000007,2023,2,M02,February,67.3,2023-02-01
Nebraska,LAUST310000000000007,2023,3,M03,March,67.7,2023-03-01
Nebraska,LAUST310000000000007,2023,4,M04,April,67.9,2023-04-01
Nebraska,LAUST310000000000007,2023,5,M05,May,67.8,2023-05-01
Nebraska,LAUST310000000000007,2023,6,M06,June,68.0,2023-06-01
Nebraska,LAUST310000000000007,2023,7,M07,July,68.1,2023-07-01
Nebraska,LAUST310000000000007,2023,8,M08,August,67.4,2023-08-01
Nebraska,LAUST310000000000007,2023,9,M09,September,67.3,2023-09-01
Nebraska,LAUST310000000000007,2023,10,M10,October,67.3,2023-10-01
Nebraska,LAUST310000000000007,2023,11,M11,November,67.5,2023-11-01
Nebraska,LAUST310000000000007,2023,12,M12,December,66.8,2023-12-01
Nebraska,LAUST310000000000007,2024,1,M01,January,66.4,2024-01-01
Nebraska,LAUST310000000000007,2024,2,M02,February,66.6,2024-02-01
Nebraska,LAUST310000000000007,2024,3,M03,March,67.0,2024-03-01
Nebraska,LAUST310000000000007,2024,4,M04,April,67.3,2024-04-01
Nebraska,LAUST310000000000007,2024,5,M05,May,67.2,2024-05-01
Nebraska,LAUST310000000000007,2024,6,M06,June,67.4,2024-06-01
Nebraska,LAUST310000000000007,2024,7,M07,July,67.6,2024-07-01
Nebraska,LAUST310000000000007,2024,8,M08,August,67.0,2024-08-01
Nebraska,LAUST310000000000007,2024,9,M09,September,67.0,2024-09-01
Nebraska,LAUST310000000000007,2024,10,M10,October,67.1,2024-10-01
Nebraska,LAUST310000000000007,2024,11,M11,November,66.9,2024-11-01
Nebraska,LAUST310000000000007,2024,12,M12,December,66.7,2024-12-01
Nebraska,LAUST310000000000007,2025,1,M01,January,66.7,2025-01-01
Nebraska,LAUST310000000000007,2025,2,M02,February,66.9,2025-02-01
Nebraska,LAUST310000000000007,2025,3,M03,March,67.5,2025-03-01
Nebraska,LAUST310000000000007,2025,4,M04,April,67.6,2025-04-01
Nebraska,LAUST310000000000007,2025,5,M05,May,67.7,2025-05-01
Nebraska,LAUST310000000000007,2025,6,M06,June,67.9,2025-06-01
Nebraska,LAUST310000000000007,2025,7,M07,July,67.9,2025-07-01
Nebraska,LAUST310000000000007,2025,8,M08,August,67.9,2025-08-01
Nebraska,LAUST310000000000007,2025,9,M09,September,67.7,2025-09-01
Nebraska,LAUST310000000000007,2025,10,M10,October,,2025-10-01
Nebraska,LAUST310000000000007,2025,11,M11,November,68.0,2025-11-01
Nebraska,LAUST310000000000007,2025,12,M12,December,67.6,2025-12-01
Nevada,LAUST320000000000007,2022,1,M01,January,56.8,2022-01-01
Nevada,LAUST320000000000007,2022,2,M02,February,57.7,2022-02-01
Nevada,LAUST320000000000007,2022,3,M03,March,58.0,2022-03-01
Nevada,LAUST320000000000007,2022,4,M04,April,58.1,2022-04-01
Nevada,LAUST320000000000007,2022,5,M05,May,58.6,2022-05-01
Nevada,LAUST320000000000007,2022,6,M06,June,58.5,2022-06-01
Nevada,LAUST320000000000007,2022,7,M07,July,58.8,2022-07-01
Nevada,LAUST320000000000007,2022,8,M08,August,59.2,2022-08-01
Nevada,LAUST320000000000007,2022,9,M09,September,59.4,2022-09-01
Nevada,LAUST320000000000007,2022,10,M10,October,59.3,2022-10-01
Nevada,LAUST320000000000007,2022,11,M11,November,59.1,2022-11-01
Nevada,LAUST320000000000007,2022,12,M12,December,59.1,2022-12-01
Nevada,LAUST320000000000007,2023,1,M01,January,59.0,2023-01-01
Nevada,LAUST320000000000007,2023,2,M02,February,59.5,2023-02-01
Nevada,LAUST320000000000007,2023,3,M03,March,59.6,2023-03-01
Nevada,LAUST320000000000007,2023,4,M04,April,59.5,2023-04-01
Nevada,LAUST320000000000007,2023,5,M05,May,59.6,2023-05-01
Nevada,LAUST320000000000007,2023,6,M06,June,59.4,2023-06-01
Nevada,LAUST320000000000007,2023,7,M07,July,59.5,2023-07-01
Nevada,LAUST320000000000007,2023,8,M08,August,59.5,2023-08-01
Nevada,LAUST320000000000007,2023,9,M09,September,59.7,2023-09-01
Nevada,LAUST320000000000007,2023,10,M10,October,59.6,2023-10-01
Nevada,LAUST320000000000007,2023,11,M11,November,59.8,2023-11-01
Nevada,LAUST320000000000007,2023,12,M12,December,59.2,2023-12-01
Nevada,LAUST320000000000007,2024,1,M01,January,59.1,2024-01-01
Nevada,LAUST320000000000007,2024,2,M02,February,59.5,2024-02-01
Nevada,LAUST320000000000007,2024,3,M03,March,59.5,2024-03-01
Nevada,LAUST320000000000007,2024,4,M04,April,59.4,2024-04-01
Nevada,LAUST320000000000007,2024,5,M05,May,59.4,2024-05-01
Nevada,LAUST320000000000007,2024,6,M06,June,59.1,2024-06-01
Nevada,LAUST320000000000007,2024,7,M07,July,59.2,2024-07-01
Nevada,LAUST320000000000007,2024,8,M08,August,59.1,2024-08-01
Nevada,LAUST320000000000007,2024,9,M09,September,59.4,2024-09-01
Nevada,LAUST320000000000007,2024,10,M10,October,59.3,2024-10-01
Nevada,LAUST320000000000007,2024,11,M11,November,59.1,2024-11-01
Nevada,LAUST320000000000007,2024,12,M12,December,59.0,2024-12-01
Nevada,LAUST320000000000007,2025,1,M01,January,59.4,2025-01-01
Nevada,LAUST320000000000007,2025,2,M02,February,59.6,2025-02-01
Nevada,LAUST320000000000007,2025,3,M03,March,59.8,2025-03-01
Nevada,LAUST320000000000007,2025,4,M04,April,59.9,2025-04-01
Nevada,LAUST320000000000007,2025,5,M05,May,59.9,2025-05-01
Nevada,LAUST320000000000007,2025,6,M06,June,59.7,2025-06-01
Nevada,LAUST320000000000007,2025,7,M07,July,59.1,2025-07-01
Nevada,LAUST320000000000007,2025,8,M08,August,59.2,2025-08-01
Nevada,LAUST320000000000007,2025,9,M09,September,59.7,2025-09-01
Nevada,LAUST320000000000007,2025,10,M10,October,,2025-10-01
Nevada,LAUST320000000000007,2025,11,M11,November,60.8,2025-11-01
Nevada,LAUST320000000000007,2025,12,M12,December,60.6,2025-12-01
New Hampshire,LAUST330000000000007,2022,1,M01,January,63.3,2022-01-01
New Hampshire,LAUST330000000000007,2022,2,M02,February,63.8,2022-02-01
New Hampshire,LAUST330000000000007,2022,3,M03,March,64.1,2022-03-01
New Hampshire,LAUST330000000000007,2022,4,M04,April,63.7,2022-04-01
New Hampshire,LAUST330000000000007,2022,5,M05,May,63.9,2022-05-01
New Hampshire,LAUST330000000000007,2022,6,M06,June,64.5,2022-06-01
New Hampshire,LAUST330000000000007,2022,7,M07,July,64.9,2022-07-01
New Hampshire,LAUST330000000000007,2022,8,M08,August,64.7,2022-08-01
New Hampshire,LAUST330000000000007,2022,9,M09,September,63.9,2022-09-01
New Hampshire,LAUST330000000000007,2022,10,M10,October,63.8,2022-10-01
New Hampshire,LAUST330000000000007,2022,11,M11,November,63.5,2022-11-01
New Hampshire,LAUST330000000000007,2022,12,M12,December,63.8,2022-12-01
New Hampshire,LAUST330000000000007,2023,1,M01,January,63.6,2023-01-01
New Hampshire,LAUST330000000000007,2023,2,M02,February,63.5,2023-02-01
New Hampshire,LAUST330000000000007,2023,3,M03,March,63.6,2023-03-01
New Hampshire,LAUST330000000000007,2023,4,M04,April,63.6,2023-04-01
New Hampshire,LAUST330000000000007,2023,5,M05,May,63.5,2023-05-01
New Hampshire,LAUST330000000000007,2023,6,M06,June,64.3,2023-06-01
New Hampshire,LAUST330000000000007,2023,7,M07,July,64.5,2023-07-01
New Hampshire,LAUST330000000000007,2023,8,M08,August,64.1,2023-08-01
New Hampshire,LAUST330000000000007,2023,9,M09,September,63.7,2023-09-01
New Hampshire,LAUST330000000000007,2023,10,M10,October,63.7,2023-10-01
New Hampshire,LAUST330000000000007,2023,11,M11,November,63.8,2023-11-01
New Hampshire,LAUST330000000000007,2023,12,M12,December,63.4,2023-12-01
New Hampshire,LAUST330000000000007,2024,1,M01,January,63.5,2024-01-01
New Hampshire,LAUST330000000000007,2024,2,M02,February,63.5,2024-02-01
New Hampshire,LAUST330000000000007,2024,3,M03,March,63.8,2024-03-01
New Hampshire,LAUST330000000000007,2024,4,M04,April,63.7,2024-04-01
New Hampshire,LAUST330000000000007,2024,5,M05,May,63.5,2024-05-01
New Hampshire,LAUST330000000000007,2024,6,M06,June,64.4,2024-06-01
New Hampshire,LAUST330000000000007,2024,7,M07,July,64.6,2024-07-01
New Hampshire,LAUST330000000000007,2024,8,M08,August,64.4,2024-08-01
New Hampshire,LAUST330000000000007,2024,9,M09,September,64.0,2024-09-01
New Hampshire,LAUST330000000000007,2024,10,M10,October,63.8,2024-10-01
New Hampshire,LAUST330000000000007,2024,11,M11,November,63.6,2024-11-01
New Hampshire,LAUST330000000000007,2024,12,M12,December,63.8,2024-12-01
New Hampshire,LAUST330000000000007,2025,1,M01,January,63.9,2025-01-01
New Hampshire,LAUST330000000000007,2025,2,M02,February,63.3,2025-02-01
New Hampshire,LAUST330000000000007,2025,3,M03,March,63.3,2025-03-01
New Hampshire,LAUST330000000000007,2025,4,M04,April,63.3,2025-04-01
New Hampshire,LAUST330000000000007,2025,5,M05,May,63.2,2025-05-01
New Hampshire,LAUST330000000000007,2025,6,M06,June,64.0,2025-06-01
New Hampshire,LAUST330000000000007,2025,7,M07,July,63.9,2025-07-01
New Hampshire,LAUST330000000000007,2025,8,M08,August,64.1,2025-08-01
New Hampshire,LAUST330000000000007,2025,9,M09,September,63.3,2025-09-01
New Hampshire,LAUST330000000000007,2025,10,M10,October,,2025-10-01
New Hampshire,LAUST330000000000007,2025,11,M11,November,63.0,2025-11-01
New Hampshire,LAUST330000000000007,2025,12,M12,December,63.2,2025-12-01
New Jersey,LAUST340000000000007,2022,1,M01,January,59.2,2022-01-01
New Jersey,LAUST340000000000007,2022,2,M02,February,60.0,2022-02-01
New Jersey,LAUST340000000000007,2022,3,M03,March,60.8,2022-03-01
New Jersey,LAUST340000000000007,2022,4,M04,April,61.1,2022-04-01
New Jersey,LAUST340000000000007,2022,5,M05,May,61.4,2022-05-01
New Jersey,LAUST340000000000007,2022,6,M06,June,62.0,2022-06-01
New Jersey,LAUST340000000000007,2022,7,M07,July,62.4,2022-07-01
New Jersey,LAUST340000000000007,2022,8,M08,August,62.6,2022-08-01
New Jersey,LAUST340000000000007,2022,9,M09,September,62.1,2022-09-01
New Jersey,LAUST340000000000007,2022,10,M10,October,62.5,2022-10-01
New Jersey,LAUST340000000000007,2022,11,M11,November,62.2,2022-11-01
New Jersey,LAUST340000000000007,2022,12,M12,December,62.4,2022-12-01
New Jersey,LAUST340000000000007,2023,1,M01,January,61.8,2023-01-01
New Jersey,LAUST340000000000007,2023,2,M02,February,62.1,2023-02-01
New Jersey,LAUST340000000000007,2023,3,M03,March,62.4,2023-03-01
New Jersey,LAUST340000000000007,2023,4,M04,April,62.4,2023-04-01
New Jersey,LAUST340000000000007,2023,5,M05,May,62.1,2023-05-01
New Jersey,LAUST340000000000007,2023,6,M06,June,62.5,2023-06-01
New Jersey,LAUST340000000000007,2023,7,M07,July,62.5,2023-07-01
New Jersey,LAUST340000000000007,2023,8,M08,August,62.1,2023-08-01
New Jersey,LAUST340000000000007,2023,9,M09,September,61.5,2023-09-01
New Jersey,LAUST340000000000007,2023,10,M10,October,61.8,2023-10-01
New Jersey,LAUST340000000000007,2023,11,M11,November,61.9,2023-11-01
New Jersey,LAUST340000000000007,2023,12,M12,December,61.7,2023-12-01
New Jersey,LAUST340000000000007,2024,1,M01,January,60.9,2024-01-01
New Jersey,LAUST340000000000007,2024,2,M02,February,61.3,2024-02-01
New Jersey,LAUST340000000000007,2024,3,M03,March,61.7,2024-03-01
New Jersey,LAUST340000000000007,2024,4,M04,April,61.7,2024-04-01
New Jersey,LAUST340000000000007,2024,5,M05,May,61.3,2024-05-01
New Jersey,LAUST340000000000007,2024,6,M06,June,62.0,2024-06-01
New Jersey,LAUST340000000000007,2024,7,M07,July,61.8,2024-07-01
New Jersey,LAUST340000000000007,2024,8,M08,August,61.5,2024-08-01
New Jersey,LAUST340000000000007,2024,9,M09,September,61.1,2024-09-01
New Jersey,LAUST340000000000007,2024,10,M10,October,61.4,2024-10-01
New Jersey,LAUST340000000000007,2024,11,M11,November,61.1,2024-11-01
New Jersey,LAUST340000000000007,2024,12,M12,December,61.2,2024-12-01
New Jersey,LAUST340000000000007,2025,1,M01,January,60.2,2025-01-01
New Jersey,LAUST340000000000007,2025,2,M02,February,60.7,2025-02-01
New Jersey,LAUST340000000000007,2025,3,M03,March,60.8,2025-03-01
New Jersey,LAUST340000000000007,2025,4,M04,April,60.8,2025-04-01
New Jersey,LAUST340000000000007,2025,5,M05,May,60.3,2025-05-01
New Jersey,LAUST340000000000007,2025,6,M06,June,60.8,2025-06-01
New Jersey,LAUST340000000000007,2025,7,M07,July,60.7,2025-07-01
New Jersey,LAUST340000000000007,2025,8,M08,August,60.2,2025-08-01
New Jersey,LAUST340000000000007,2025,9,M09,September,59.7,2025-09-01
New Jersey,LAUST340000000000007,2025,10,M10,October,,2025-10-01
New Jersey,LAUST340000000000007,2025,11,M11,November,60.9,2025-11-01
New Jersey,LAUST340000000000007,2025,12,M12,December,60.5,2025-12-01
New Mexico,LAUST350000000000007,2022,1,M01,January,53.2,2022-01-01
New Mexico,LAUST350000000000007,2022,2,M02,February,53.9,2022-02-01
New Mexico,LAUST350000000000007,2022,3,M03,March,54.0,2022-03-01
New Mexico,LAUST350000000000007,2022,4,M04,April,54.1,2022-04-01
New Mexico,LAUST350000000000007,2022,5,M05,May,54.2,2022-05-01
New Mexico,LAUST350000000000007,2022,6,M06,June,53.9,2022-06-01
New Mexico,LAUST350000000000007,2022,7,M07,July,54.1,2022-07-01
New Mexico,LAUST350000000000007,2022,8,M08,August,54.4,2022-08-01
New Mexico,LAUST350000000000007,2022,9,M09,September,54.6,2022-09-01
New Mexico,LAUST350000000000007,2022,10,M10,October,54.7,2022-10-01
New Mexico,LAUST350000000000007,2022,11,M11,November,54.9,2022-11-01
New Mexico,LAUST350000000000007,2022,12,M12,December,55.0,2022-12-01
New Mexico,LAUST350000000000007,2023,1,M01,January,54.4,2023-01-01
New Mexico,LAUST350000000000007,2023,2,M02,February,55.0,2023-02-01
New Mexico,LAUST350000000000007,2023,3,M03,March,55.1,2023-03-01
New Mexico,LAUST350000000000007,2023,4,M04,April,55.2,2023-04-01
New Mexico,LAUST350000000000007,2023,5,M05,May,55.1,2023-05-01
New Mexico,LAUST350000000000007,2023,6,M06,June,55.3,2023-06-01
New Mexico,LAUST350000000000007,2023,7,M07,July,55.1,2023-07-01
New Mexico,LAUST350000000000007,2023,8,M08,August,55.2,2023-08-01
New Mexico,LAUST350000000000007,2023,9,M09,September,55.3,2023-09-01
New Mexico,LAUST350000000000007,2023,10,M10,October,55.4,2023-10-01
New Mexico,LAUST350000000000007,2023,11,M11,November,55.9,2023-11-01
New Mexico,LAUST350000000000007,2023,12,M12,December,55.6,2023-12-01
New Mexico,LAUST350000000000007,2024,1,M01,January,54.9,2024-01-01
New Mexico,LAUST350000000000007,2024,2,M02,February,55.3,2024-02-01
New Mexico,LAUST350000000000007,2024,3,M03,March,55.3,2024-03-01
New Mexico,LAUST350000000000007,2024,4,M04,April,55.4,2024-04-01
New Mexico,LAUST350000000000007,2024,5,M05,May,55.1,2024-05-01
New Mexico,LAUST350000000000007,2024,6,M06,June,55.2,2024-06-01
New Mexico,LAUST350000000000007,2024,7,M07,July,55.0,2024-07-01
New Mexico,LAUST350000000000007,2024,8,M08,August,55.1,2024-08-01
New Mexico,LAUST350000000000007,2024,9,M09,September,55.3,2024-09-01
New Mexico,LAUST350000000000007,2024,10,M10,October,55.4,2024-10-01
New Mexico,LAUST350000000000007,2024,11,M11,November,55.5,2024-11-01
New Mexico,LAUST350000000000007,2024,12,M12,December,55.6,2024-12-01
New Mexico,LAUST350000000000007,2025,1,M01,January,55.2,2025-01-01
New Mexico,LAUST350000000000007,2025,2,M02,February,55.1,2025-02-01
New Mexico,LAUST350000000000007,2025,3,M03,March,55.2,2025-03-01
New Mexico,LAUST350000000000007,2025,4,M04,April,55.5,2025-04-01
New Mexico,LAUST350000000000007,2025,5,M05,May,55.2,2025-05-01
New Mexico,LAUST350000000000007,2025,6,M06,June,55.5,2025-06-01
New Mexico,LAUST350000000000007,2025,7,M07,July,55.0,2025-07-01
New Mexico,LAUST350000000000007,2025,8,M08,August,54.9,2025-08-01
New Mexico,LAUST350000000000007,2025,9,M09,September,55.1,2025-09-01
New Mexico,LAUST350000000000007,2025,10,M10,October,,2025-10-01
New Mexico,LAUST350000000000007,2025,11,M11,November,55.4,2025-11-01
New Mexico,LAUST350000000000007,2025,12,M12,December,55.3,2025-12-01
New York,LAUST360000000000007,2022,1,M01,January,56.5,2022-01-01
New York,LAUST360000000000007,2022,2,M02,February,56.8,2022-02-01
New York,LAUST360000000000007,2022,3,M03,March,57.3,2022-03-01
New York,LAUST360000000000007,2022,4,M04,April,57.3,2022-04-01
New York,LAUST360000000000007,2022,5,M05,May,57.8,2022-05-01
New York,LAUST360000000000007,2022,6,M06,June,58.1,2022-06-01
New York,LAUST360000000000007,2022,7,M07,July,58.2,2022-07-01
New York,LAUST360000000000007,2022,8,M08,August,58.0,2022-08-01
New York,LAUST360000000000007,2022,9,M09,September,58.1,2022-09-01
New York,LAUST360000000000007,2022,10,M10,October,58.1,2022-10-01
New York,LAUST360000000000007,2022,11,M11,November,57.8,2022-11-01
New York,LAUST360000000000007,2022,12,M12,December,57.7,2022-12-01
New York,LAUST360000000000007,2023,1,M01,January,57.6,2023-01-01
New York,LAUST360000000000007,2023,2,M02,February,57.9,2023-02-01
New York,LAUST360000000000007,2023,3,M03,March,58.4,2023-03-01
New York,LAUST360000000000007,2023,4,M04,April,58.5,2023-04-01
New York,LAUST360000000000007,2023,5,M05,May,58.6,2023-05-01
New York,LAUST360000000000007,2023,6,M06,June,59.1,2023-06-01
New York,LAUST360000000000007,2023,7,M07,July,59.2,2023-07-01
New York,LAUST360000000000007,2023,8,M08,August,58.8,2023-08-01
New York,LAUST360000000000007,2023,9,M09,September,58.7,2023-09-01
New York,LAUST360000000000007,2023,10,M10,October,58.5,2023-10-01
New York,LAUST360000000000007,2023,11,M11,November,58.7,2023-11-01
New York,LAUST360000000000007,2023,12,M12,December,57.9,2023-12-01
New York,LAUST360000000000007,2024,1,M01,January,57.9,2024-01-01
New York,LAUST360000000000007,2024,2,M02,February,58.0,2024-02-01
New York,LAUST360000000000007,2024,3,M03,March,58.4,2024-03-01
New York,LAUST360000000000007,2024,4,M04,April,58.4,2024-04-01
New York,LAUST360000000000007,2024,5,M05,May,58.3,2024-05-01
New York,LAUST360000000000007,2024,6,M06,June,58.7,2024-06-01
New York,LAUST360000000000007,2024,7,M07,July,58.7,2024-07-01
New York,LAUST360000000000007,2024,8,M08,August,58.3,2024-08-01
New York,LAUST360000000000007,2024,9,M09,September,58.5,2024-09-01
New York,LAUST360000000000007,2024,10,M10,October,58.3,2024-10-01
New York,LAUST360000000000007,2024,11,M11,November,58.0,2024-11-01
New York,LAUST360000000000007,2024,12,M12,December,57.8,2024-12-01
New York,LAUST360000000000007,2025,1,M01,January,57.6,2025-01-01
New York,LAUST360000000000007,2025,2,M02,February,58.1,2025-02-01
New York,LAUST360000000000007,2025,3,M03,March,58.5,2025-03-01
New York,LAUST360000000000007,2025,4,M04,April,58.7,2025-04-01
New York,LAUST360000000000007,2025,5,M05,May,58.5,2025-05-01
New York,LAUST360000000000007,2025,6,M06,June,58.9,2025-06-01
New York,LAUST360000000000007,2025,7,M07,July,58.5,2025-07-01
New York,LAUST360000000000007,2025,8,M08,August,58.2,2025-08-01
New York,LAUST360000000000007,2025,9,M09,September,58.6,2025-09-01
New York,LAUST360000000000007,2025,10,M10,October,,2025-10-01
New York,LAUST360000000000007,2025,11,M11,November,58.9,2025-11-01
New York,LAUST360000000000007,2025,12,M12,December,58.8,2025-12-01
North Carolina,LAUST370000000000007,2022,1,M01,January,58.4,2022-01-01
North Carolina,LAUST370000000000007,2022,2,M02,February,58.9,2022-02-01
North Carolina,LAUST370000000000007,2022,3,M03,March,59.5,2022-03-01
North Carolina,LAUST370000000000007,2022,4,M04,April,59.3,2022-04-01
North Carolina,LAUST370000000000007,2022,5,M05,May,59.4,2022-05-01
North Carolina,LAUST370000000000007,2022,6,M06,June,59.1,2022-06-01
North Carolina,LAUST370000000000007,2022,7,M07,July,59.4,2022-07-01
North Carolina,LAUST370000000000007,2022,8,M08,August,58.8,2022-08-01
