state,series_id,year,month,period,period_name,unemployment_rate,date
Missouri,LAUST290000000000003,2022,8,M08,August,2.8,2022-08-01
Missouri,LAUST290000000000003,2022,9,M09,September,2.0,2022-09-01
Missouri,LAUST290000000000003,2022,10,M10,October,2.5,2022-10-01
Missouri,LAUST290000000000003,2022,11,M11,November,2.4,2022-11-01
Missouri,LAUST290000000000003,2022,12,M12,December,2.4,2022-12-01
Missouri,LAUST290000000000003,2023,1,M01,January,3.2,2023-01-01
Missouri,LAUST290000000000003,2023,2,M02,February,3.2,2023-02-01
Missouri,LAUST290000000000003,2023,3,M03,March,3.1,2023-03-01
Missouri,LAUST290000000000003,2023,4,M04,April,2.6,2023-04-01
Missouri,LAUST290000000000003,2023,5,M05,May,3.1,2023-05-01
Missouri,LAUST290000000000003,2023,6,M06,June,3.3,2023-06-01
Missouri,LAUST290000000000003,2023,7,M07,July,3.4,2023-07-01
Missouri,LAUST290000000000003,2023,8,M08,August,3.4,2023-08-01
Missouri,LAUST290000000000003,2023,9,M09,September,2.8,2023-09-01
Missouri,LAUST290000000000003,2023,10,M10,October,3.2,2023-10-01
Missouri,LAUST290000000000003,2023,11,M11,November,2.9,2023-11-01
Missouri,LAUST290000000000003,2023,12,M12,December,3.1,2023-12-01
Missouri,LAUST290000000000003,2024,1,M01,January,3.9,2024-01-01
Missouri,LAUST290000000000003,2024,2,M02,February,4.1,2024-02-01
Missouri,LAUST290000000000003,2024,3,M03,March,3.9,2024-03-01
Missouri,LAUST290000000000003,2024,4,M04,April,3.3,2024-04-01
Missouri,LAUST290000000000003,2024,5,M05,May,3.7,2024-05-01
Missouri,LAUST290000000000003,2024,6,M06,June,3.9,2024-06-01
Missouri,LAUST290000000000003,2024,7,M07,July,4.3,2024-07-01
Missouri,LAUST290000000000003,2024,8,M08,August,3.9,2024-08-01
Missouri,LAUST290000000000003,2024,9,M09,September,3.0,2024-09-01
Missouri,LAUST290000000000003,2024,10,M10,October,3.3,2024-10-01
Missouri,LAUST290000000000003,2024,11,M11,November,3.3,2024-11-01
Missouri,LAUST290000000000003,2024,12,M12,December,3.2,2024-12-01
Missouri,LAUST290000000000003,2025,1,M01,January,4.4,2025-01-01
Missouri,LAUST290000000000003,2025,2,M02,February,4.4,2025-02-01
Missouri,LAUST290000000000003,2025,3,M03,March,4.4,2025-03-01
Missouri,LAUST290000000000003,2025,4,M04,April,3.8,2025-04-01
Missouri,LAUST290000000000003,2025,5,M05,May,3.9,2025-05-01
Missouri,LAUST290000000000003,2025,6,M06,June,4.4,2025-06-01
Missouri,LAUST290000000000003,2025,7,M07,July,4.7,2025-07-01
Missouri,LAUST290000000000003,2025,8,M08,August,4.5,2025-08-01
Missouri,LAUST290000000000003,2025,9,M09,September,3.5,2025-09-01
Missouri,LAUST290000000000003,2025,10,M10,October,,2025-10-01
Missouri,LAUST290000000000003,2025,11,M11,November,3.5,2025-11-01
Missouri,LAUST290000000000003,2025,12,M12,December,3.3,2025-12-01
Montana,LAUST300000000000003,2022,1,M01,January,3.6,2022-01-01
Montana,LAUST300000000000003,2022,2,M02,February,3.3,2022-02-01
Montana,LAUST300000000000003,2022,3,M03,March,3.0,2022-03-01
Montana,LAUST300000000000003,2022,4,M04,April,2.7,2022-04-01
Montana,LAUST300000000000003,2022,5,M05,May,2.5,2022-05-01
Montana,LAUST300000000000003,2022,6,M06,June,2.8,2022-06-01
Montana,LAUST300000000000003,2022,7,M07,July,2.5,2022-07-01
Montana,LAUST300000000000003,2022,8,M08,August,2.5,2022-08-01
Montana,LAUST300000000000003,2022,9,M09,September,2.0,2022-09-01
Montana,LAUST300000000000003,2022,10,M10,October,2.2,2022-10-01
Montana,LAUST300000000000003,2022,11,M11,November,2.2,2022-11-01
Montana,LAUST300000000000003,2022,12,M12,December,2.6,2022-12-01
Montana,LAUST300000000000003,2023,1,M01,January,3.2,2023-01-01
Montana,LAUST300000000000003,2023,2,M02,February,3.1,2023-02-01
Montana,LAUST300000000000003,2023,3,M03,March,3.0,2023-03-01
Montana,LAUST300000000000003,2023,4,M04,April,2.4,2023-04-01
Montana,LAUST300000000000003,2023,5,M05,May,2.4,2023-05-01
Montana,LAUST300000000000003,2023,6,M06,June,2.6,2023-06-01
Montana,LAUST300000000000003,2023,7,M07,July,2.4,2023-07-01
Montana,LAUST300000000000003,2023,8,M08,August,2.4,2023-08-01
Montana,LAUST300000000000003,2023,9,M09,September,2.2,2023-09-01
Montana,LAUST300000000000003,2023,10,M10,October,2.6,2023-10-01
Montana,LAUST300000000000003,2023,11,M11,November,2.7,2023-11-01
Montana,LAUST300000000000003,2023,12,M12,December,3.3,2023-12-01
Montana,LAUST300000000000003,2024,1,M01,January,3.8,2024-01-01
Montana,LAUST300000000000003,2024,2,M02,February,3.7,2024-02-01
Montana,LAUST300000000000003,2024,3,M03,March,3.4,2024-03-01
Montana,LAUST300000000000003,2024,4,M04,April,2.8,2024-04-01
Montana,LAUST300000000000003,2024,5,M05,May,2.7,2024-05-01
Montana,LAUST300000000000003,2024,6,M06,June,3.1,2024-06-01
Montana,LAUST300000000000003,2024,7,M07,July,2.9,2024-07-01
Montana,LAUST300000000000003,2024,8,M08,August,2.8,2024-08-01
Montana,LAUST300000000000003,2024,9,M09,September,2.4,2024-09-01
Montana,LAUST300000000000003,2024,10,M10,October,2.4,2024-10-01
Montana,LAUST300000000000003,2024,11,M11,November,2.7,2024-11-01
Montana,LAUST300000000000003,2024,12,M12,December,3.0,2024-12-01
Montana,LAUST300000000000003,2025,1,M01,January,3.2,2025-01-01
Montana,LAUST300000000000003,2025,2,M02,February,3.4,2025-02-01
Montana,LAUST300000000000003,2025,3,M03,March,3.1,2025-03-01
Montana,LAUST300000000000003,2025,4,M04,April,2.7,2025-04-01
Montana,LAUST300000000000003,2025,5,M05,May,2.7,2025-05-01
Montana,LAUST300000000000003,2025,6,M06,June,2.9,2025-06-01
Montana,LAUST300000000000003,2025,7,M07,July,2.7,2025-07-01
Montana,LAUST300000000000003,2025,8,M08,August,2.8,2025-08-01
Montana,LAUST300000000000003,2025,9,M09,September,3.0,2025-09-01
Montana,LAUST300000000000003,2025,10,M10,October,,2025-10-01
Montana,LAUST300000000000003,2025,11,M11,November,3.4,2025-11-01
Montana,LAUST300000000000003,2025,12,M12,December,3.7,2025-12-01
Nebraska,LAUST310000000000003,2022,1,M01,January,2.4,2022-01-01
Nebraska,LAUST310000000000003,2022,2,M02,February,2.3,2022-02-01
Nebraska,LAUST310000000000003,2022,3,M03,March,2.2,2022-03-01
Nebraska,LAUST310000000000003,2022,4,M04,April,1.9,2022-04-01
Nebraska,LAUST310000000000003,2022,5,M05,May,2.0,2022-05-01
Nebraska,LAUST310000000000003,2022,6,M06,June,2.5,2022-06-01
Nebraska,LAUST310000000000003,2022,7,M07,July,2.4,2022-07-01
Nebraska,LAUST310000000000003,2022,8,M08,August,2.3,2022-08-01
Nebraska,LAUST310000000000003,2022,9,M09,September,2.0,2022-09-01
Nebraska,LAUST310000000000003,2022,10,M10,October,2.1,2022-10-01
Nebraska,LAUST310000000000003,2022,11,M11,November,2.0,2022-11-01
Nebraska,LAUST310000000000003,2022,12,M12,December,2.1,2022-12-01
Nebraska,LAUST310000000000003,2023,1,M01,January,2.3,2023-01-01
Nebraska,LAUST310000000000003,2023,2,M02,February,2.4,2023-02-01
Nebraska,LAUST310000000000003,2023,3,M03,March,2.2,2023-03-01
Nebraska,LAUST310000000000003,2023,4,M04,April,2.0,2023-04-01
Nebraska,LAUST310000000000003,2023,5,M05,May,2.2,2023-05-01
Nebraska,LAUST310000000000003,2023,6,M06,June,2.6,2023-06-01
Nebraska,LAUST310000000000003,2023,7,M07,July,2.4,2023-07-01
Nebraska,LAUST310000000000003,2023,8,M08,August,2.3,2023-08-01
Nebraska,LAUST310000000000003,2023,9,M09,September,2.3,2023-09-01
Nebraska,LAUST310000000000003,2023,10,M10,October,2.5,2023-10-01
Nebraska,LAUST310000000000003,2023,11,M11,November,2.2,2023-11-01
Nebraska,LAUST310000000000003,2023,12,M12,December,2.3,2023-12-01
Nebraska,LAUST310000000000003,2024,1,M01,January,2.8,2024-01-01
Nebraska,LAUST310000000000003,2024,2,M02,February,2.9,2024-02-01
Nebraska,LAUST310000000000003,2024,3,M03,March,2.7,2024-03-01
Nebraska,LAUST310000000000003,2024,4,M04,April,2.4,2024-04-01
Nebraska,LAUST310000000000003,2024,5,M05,May,2.6,2024-05-01
Nebraska,LAUST310000000000003,2024,6,M06,June,3.1,2024-06-01
Nebraska,LAUST310000000000003,2024,7,M07,July,3.1,2024-07-01
Nebraska,LAUST310000000000003,2024,8,M08,August,2.8,2024-08-01
Nebraska,LAUST310000000000003,2024,9,M09,September,2.6,2024-09-01
Nebraska,LAUST310000000000003,2024,10,M10,October,2.7,2024-10-01
Nebraska,LAUST310000000000003,2024,11,M11,November,2.7,2024-11-01
Nebraska,LAUST310000000000003,2024,12,M12,December,2.6,2024-12-01
Nebraska,LAUST310000000000003,2025,1,M01,January,3.2,2025-01-01
Nebraska,LAUST310000000000003,2025,2,M02,February,3.4,2025-02-01
Nebraska,LAUST310000000000003,2025,3,M03,March,2.9,2025-03-01
Nebraska,LAUST310000000000003,2025,4,M04,April,2.9,2025-04-01
Nebraska,LAUST310000000000003,2025,5,M05,May,2.9,2025-05-01
Nebraska,LAUST310000000000003,2025,6,M06,June,3.3,2025-06-01
Nebraska,LAUST310000000000003,2025,7,M07,July,3.2,2025-07-01
Nebraska,LAUST310000000000003,2025,8,M08,August,2.8,2025-08-01
Nebraska,LAUST310000000000003,2025,9,M09,September,2.8,2025-09-01
Nebraska,LAUST310000000000003,2025,10,M10,October,,2025-10-01
Nebraska,LAUST310000000000003,2025,11,M11,November,2.9,2025-11-01
Nebraska,LAUST310000000000003,2025,12,M12,December,3.0,2025-12-01
Nevada,LAUST320000000000003,2022,1,M01,January,5.6,2022-01-01
Nevada,LAUST320000000000003,2022,2,M02,February,5.3,2022-02-01
Nevada,LAUST320000000000003,2022,3,M03,March,5.0,2022-03-01
Nevada,LAUST320000000000003,2022,4,M04,April,5.0,2022-04-01
Nevada,LAUST320000000000003,2022,5,M05,May,5.1,2022-05-01
Nevada,LAUST320000000000003,2022,6,M06,June,5.5,2022-06-01
Nevada,LAUST320000000000003,2022,7,M07,July,5.4,2022-07-01
Nevada,LAUST320000000000003,2022,8,M08,August,5.4,2022-08-01
Nevada,LAUST320000000000003,2022,9,M09,September,5.1,2022-09-01
Nevada,LAUST320000000000003,2022,10,M10,October,5.1,2022-10-01
Nevada,LAUST320000000000003,2022,11,M11,November,5.1,2022-11-01
Nevada,LAUST320000000000003,2022,12,M12,December,4.9,2022-12-01
Nevada,LAUST320000000000003,2023,1,M01,January,5.4,2023-01-01
Nevada,LAUST320000000000003,2023,2,M02,February,5.3,2023-02-01
Nevada,LAUST320000000000003,2023,3,M03,March,5.0,2023-03-01
Nevada,LAUST320000000000003,2023,4,M04,April,4.8,2023-04-01
Nevada,LAUST320000000000003,2023,5,M05,May,5.1,2023-05-01
Nevada,LAUST320000000000003,2023,6,M06,June,5.2,2023-06-01
Nevada,LAUST320000000000003,2023,7,M07,July,5.3,2023-07-01
Nevada,LAUST320000000000003,2023,8,M08,August,5.3,2023-08-01
Nevada,LAUST320000000000003,2023,9,M09,September,5.2,2023-09-01
Nevada,LAUST320000000000003,2023,10,M10,October,5.2,2023-10-01
Nevada,LAUST320000000000003,2023,11,M11,November,4.9,2023-11-01
Nevada,LAUST320000000000003,2023,12,M12,December,5.0,2023-12-01
Nevada,LAUST320000000000003,2024,1,M01,January,5.4,2024-01-01
Nevada,LAUST320000000000003,2024,2,M02,February,5.4,2024-02-01
Nevada,LAUST320000000000003,2024,3,M03,March,5.3,2024-03-01
Nevada,LAUST320000000000003,2024,4,M04,April,5.2,2024-04-01
Nevada,LAUST320000000000003,2024,5,M05,May,5.3,2024-05-01
Nevada,LAUST320000000000003,2024,6,M06,June,5.8,2024-06-01
Nevada,LAUST320000000000003,2024,7,M07,July,6.1,2024-07-01
Nevada,LAUST320000000000003,2024,8,M08,August,5.9,2024-08-01
Nevada,LAUST320000000000003,2024,9,M09,September,5.5,2024-09-01
Nevada,LAUST320000000000003,2024,10,M10,October,5.6,2024-10-01
Nevada,LAUST320000000000003,2024,11,M11,November,5.7,2024-11-01
Nevada,LAUST320000000000003,2024,12,M12,December,5.6,2024-12-01
Nevada,LAUST320000000000003,2025,1,M01,January,5.9,2025-01-01
Nevada,LAUST320000000000003,2025,2,M02,February,5.7,2025-02-01
Nevada,LAUST320000000000003,2025,3,M03,March,5.4,2025-03-01
Nevada,LAUST320000000000003,2025,4,M04,April,5.0,2025-04-01
Nevada,LAUST320000000000003,2025,5,M05,May,5.2,2025-05-01
Nevada,LAUST320000000000003,2025,6,M06,June,5.6,2025-06-01
Nevada,LAUST320000000000003,2025,7,M07,July,5.6,2025-07-01
Nevada,LAUST320000000000003,2025,8,M08,August,5.3,2025-08-01
Nevada,LAUST320000000000003,2025,9,M09,September,5.4,2025-09-01
Nevada,LAUST320000000000003,2025,10,M10,October,,2025-10-01
Nevada,LAUST320000000000003,2025,11,M11,November,5.1,2025-11-01
Nevada,LAUST320000000000003,2025,12,M12,December,4.9,2025-12-01
New Hampshire,LAUST330000000000003,2022,1,M01,January,3.0,2022-01-01
New Hampshire,LAUST330000000000003,2022,2,M02,February,2.7,2022-02-01
New Hampshire,LAUST330000000000003,2022,3,M03,March,2.5,2022-03-01
New Hampshire,LAUST330000000000003,2022,4,M04,April,2.2,2022-04-01
New Hampshire,LAUST330000000000003,2022,5,M05,May,2.1,2022-05-01
New Hampshire,LAUST330000000000003,2022,6,M06,June,2.3,2022-06-01
New Hampshire,LAUST330000000000003,2022,7,M07,July,2.4,2022-07-01
New Hampshire,LAUST330000000000003,2022,8,M08,August,2.7,2022-08-01
New Hampshire,LAUST330000000000003,2022,9,M09,September,2.4,2022-09-01
New Hampshire,LAUST330000000000003,2022,10,M10,October,2.4,2022-10-01
New Hampshire,LAUST330000000000003,2022,11,M11,November,2.4,2022-11-01
New Hampshire,LAUST330000000000003,2022,12,M12,December,2.2,2022-12-01
New Hampshire,LAUST330000000000003,2023,1,M01,January,2.8,2023-01-01
New Hampshire,LAUST330000000000003,2023,2,M02,February,2.7,2023-02-01
New Hampshire,LAUST330000000000003,2023,3,M03,March,2.4,2023-03-01
New Hampshire,LAUST330000000000003,2023,4,M04,April,1.9,2023-04-01
New Hampshire,LAUST330000000000003,2023,5,M05,May,2.0,2023-05-01
New Hampshire,LAUST330000000000003,2023,6,M06,June,2.1,2023-06-01
New Hampshire,LAUST330000000000003,2023,7,M07,July,2.2,2023-07-01
New Hampshire,LAUST330000000000003,2023,8,M08,August,2.4,2023-08-01
New Hampshire,LAUST330000000000003,2023,9,M09,September,2.2,2023-09-01
New Hampshire,LAUST330000000000003,2023,10,M10,October,2.0,2023-10-01
New Hampshire,LAUST330000000000003,2023,11,M11,November,2.1,2023-11-01
New Hampshire,LAUST330000000000003,2023,12,M12,December,2.0,2023-12-01
New Hampshire,LAUST330000000000003,2024,1,M01,January,2.6,2024-01-01
New Hampshire,LAUST330000000000003,2024,2,M02,February,2.8,2024-02-01
New Hampshire,LAUST330000000000003,2024,3,M03,March,2.7,2024-03-01
New Hampshire,LAUST330000000000003,2024,4,M04,April,2.3,2024-04-01
New Hampshire,LAUST330000000000003,2024,5,M05,May,2.1,2024-05-01
New Hampshire,LAUST330000000000003,2024,6,M06,June,2.5,2024-06-01
New Hampshire,LAUST330000000000003,2024,7,M07,July,2.8,2024-07-01
New Hampshire,LAUST330000000000003,2024,8,M08,August,2.8,2024-08-01
New Hampshire,LAUST330000000000003,2024,9,M09,September,2.4,2024-09-01
New Hampshire,LAUST330000000000003,2024,10,M10,October,2.5,2024-10-01
New Hampshire,LAUST330000000000003,2024,11,M11,November,2.9,2024-11-01
New Hampshire,LAUST330000000000003,2024,12,M12,December,2.8,2024-12-01
New Hampshire,LAUST330000000000003,2025,1,M01,January,3.3,2025-01-01
New Hampshire,LAUST330000000000003,2025,2,M02,February,3.6,2025-02-01
New Hampshire,LAUST330000000000003,2025,3,M03,March,3.5,2025-03-01
New Hampshire,LAUST330000000000003,2025,4,M04,April,2.9,2025-04-01
New Hampshire,LAUST330000000000003,2025,5,M05,May,2.8,2025-05-01
New Hampshire,LAUST330000000000003,2025,6,M06,June,2.9,2025-06-01
New Hampshire,LAUST330000000000003,2025,7,M07,July,3.1,2025-07-01
New Hampshire,LAUST330000000000003,2025,8,M08,August,3.0,2025-08-01
New Hampshire,LAUST330000000000003,2025,9,M09,September,3.0,2025-09-01
New Hampshire,LAUST330000000000003,2025,10,M10,October,,2025-10-01
New Hampshire,LAUST330000000000003,2025,11,M11,November,3.1,2025-11-01
New Hampshire,LAUST330000000000003,2025,12,M12,December,3.0,2025-12-01
New Jersey,LAUST340000000000003,2022,1,M01,January,5.7,2022-01-01
New Jersey,LAUST340000000000003,2022,2,M02,February,5.1,2022-02-01
New Jersey,LAUST340000000000003,2022,3,M03,March,4.5,2022-03-01
New Jersey,LAUST340000000000003,2022,4,M04,April,3.8,2022-04-01
New Jersey,LAUST340000000000003,2022,5,M05,May,3.6,2022-05-01
New Jersey,LAUST340000000000003,2022,6,M06,June,3.7,2022-06-01
New Jersey,LAUST340000000000003,2022,7,M07,July,3.8,2022-07-01
New Jersey,LAUST340000000000003,2022,8,M08,August,3.3,2022-08-01
New Jersey,LAUST340000000000003,2022,9,M09,September,2.9,2022-09-01
New Jersey,LAUST340000000000003,2022,10,M10,October,3.1,2022-10-01
New Jersey,LAUST340000000000003,2022,11,M11,November,3.3,2022-11-01
New Jersey,LAUST340000000000003,2022,12,M12,December,3.4,2022-12-01
New Jersey,LAUST340000000000003,2023,1,M01,January,4.2,2023-01-01
New Jersey,LAUST340000000000003,2023,2,M02,February,4.4,2023-02-01
New Jersey,LAUST340000000000003,2023,3,M03,March,4.1,2023-03-01
New Jersey,LAUST340000000000003,2023,4,M04,April,3.6,2023-04-01
New Jersey,LAUST340000000000003,2023,5,M05,May,4.2,2023-05-01
New Jersey,LAUST340000000000003,2023,6,M06,June,4.5,2023-06-01
New Jersey,LAUST340000000000003,2023,7,M07,July,4.7,2023-07-01
New Jersey,LAUST340000000000003,2023,8,M08,August,4.7,2023-08-01
New Jersey,LAUST340000000000003,2023,9,M09,September,4.3,2023-09-01
New Jersey,LAUST340000000000003,2023,10,M10,October,4.2,2023-10-01
New Jersey,LAUST340000000000003,2023,11,M11,November,4.0,2023-11-01
New Jersey,LAUST340000000000003,2023,12,M12,December,4.1,2023-12-01
New Jersey,LAUST340000000000003,2024,1,M01,January,4.7,2024-01-01
New Jersey,LAUST340000000000003,2024,2,M02,February,4.9,2024-02-01
New Jersey,LAUST340000000000003,2024,3,M03,March,4.6,2024-03-01
New Jersey,LAUST340000000000003,2024,4,M04,April,4.0,2024-04-01
New Jersey,LAUST340000000000003,2024,5,M05,May,4.3,2024-05-01
New Jersey,LAUST340000000000003,2024,6,M06,June,4.7,2024-06-01
New Jersey,LAUST340000000000003,2024,7,M07,July,5.3,2024-07-01
New Jersey,LAUST340000000000003,2024,8,M08,August,5.0,2024-08-01
New Jersey,LAUST340000000000003,2024,9,M09,September,4.2,2024-09-01
New Jersey,LAUST340000000000003,2024,10,M10,October,4.2,2024-10-01
New Jersey,LAUST340000000000003,2024,11,M11,November,4.3,2024-11-01
New Jersey,LAUST340000000000003,2024,12,M12,December,4.2,2024-12-01
New Jersey,LAUST340000000000003,2025,1,M01,January,4.9,2025-01-01
New Jersey,LAUST340000000000003,2025,2,M02,February,5.0,2025-02-01
New Jersey,LAUST340000000000003,2025,3,M03,March,5.0,2025-03-01
New Jersey,LAUST340000000000003,2025,4,M04,April,4.7,2025-04-01
New Jersey,LAUST340000000000003,2025,5,M05,May,4.6,2025-05-01
New Jersey,LAUST340000000000003,2025,6,M06,June,5.2,2025-06-01
New Jersey,LAUST340000000000003,2025,7,M07,July,5.6,2025-07-01
New Jersey,LAUST340000000000003,2025,8,M08,August,5.6,2025-08-01
New Jersey,LAUST340000000000003,2025,9,M09,September,5.8,2025-09-01
New Jersey,LAUST340000000000003,2025,10,M10,October,,2025-10-01
New Jersey,LAUST340000000000003,2025,11,M11,November,4.8,2025-11-01
New Jersey,LAUST340000000000003,2025,12,M12,December,4.5,2025-12-01
New Mexico,LAUST350000000000003,2022,1,M01,January,5.6,2022-01-01
New Mexico,LAUST350000000000003,2022,2,M02,February,5.0,2022-02-01
New Mexico,LAUST350000000000003,2022,3,M03,March,4.4,2022-03-01
New Mexico,LAUST350000000000003,2022,4,M04,April,4.1,2022-04-01
New Mexico,LAUST350000000000003,2022,5,M05,May,3.9,2022-05-01
New Mexico,LAUST350000000000003,2022,6,M06,June,4.7,2022-06-01
New Mexico,LAUST350000000000003,2022,7,M07,July,4.4,2022-07-01
New Mexico,LAUST350000000000003,2022,8,M08,August,3.7,2022-08-01
New Mexico,LAUST350000000000003,2022,9,M09,September,3.4,2022-09-01
New Mexico,LAUST350000000000003,2022,10,M10,October,3.3,2022-10-01
New Mexico,LAUST350000000000003,2022,11,M11,November,3.3,2022-11-01
New Mexico,LAUST350000000000003,2022,12,M12,December,3.1,2022-12-01
New Mexico,LAUST350000000000003,2023,1,M01,January,3.8,2023-01-01
New Mexico,LAUST350000000000003,2023,2,M02,February,3.7,2023-02-01
New Mexico,LAUST350000000000003,2023,3,M03,March,3.2,2023-03-01
New Mexico,LAUST350000000000003,2023,4,M04,April,3.1,2023-04-01
New Mexico,LAUST350000000000003,2023,5,M05,May,3.4,2023-05-01
New Mexico,LAUST350000000000003,2023,6,M06,June,4.3,2023-06-01
New Mexico,LAUST350000000000003,2023,7,M07,July,4.5,2023-07-01
New Mexico,LAUST350000000000003,2023,8,M08,August,3.9,2023-08-01
New Mexico,LAUST350000000000003,2023,9,M09,September,3.6,2023-09-01
New Mexico,LAUST350000000000003,2023,10,M10,October,3.6,2023-10-01
New Mexico,LAUST350000000000003,2023,11,M11,November,3.5,2023-11-01
New Mexico,LAUST350000000000003,2023,12,M12,December,3.4,2023-12-01
New Mexico,LAUST350000000000003,2024,1,M01,January,3.8,2024-01-01
New Mexico,LAUST350000000000003,2024,2,M02,February,3.8,2024-02-01
New Mexico,LAUST350000000000003,2024,3,M03,March,3.5,2024-03-01
New Mexico,LAUST350000000000003,2024,4,M04,April,3.5,2024-04-01
New Mexico,LAUST350000000000003,2024,5,M05,May,3.8,2024-05-01
New Mexico,LAUST350000000000003,2024,6,M06,June,4.9,2024-06-01
New Mexico,LAUST350000000000003,2024,7,M07,July,5.3,2024-07-01
New Mexico,LAUST350000000000003,2024,8,M08,August,4.5,2024-08-01
New Mexico,LAUST350000000000003,2024,9,M09,September,4.1,2024-09-01
New Mexico,LAUST350000000000003,2024,10,M10,October,4.2,2024-10-01
New Mexico,LAUST350000000000003,2024,11,M11,November,4.2,2024-11-01
New Mexico,LAUST350000000000003,2024,12,M12,December,3.9,2024-12-01
New Mexico,LAUST350000000000003,2025,1,M01,January,4.6,2025-01-01
New Mexico,LAUST350000000000003,2025,2,M02,February,4.3,2025-02-01
New Mexico,LAUST350000000000003,2025,3,M03,March,3.8,2025-03-01
New Mexico,LAUST350000000000003,2025,4,M04,April,3.5,2025-04-01
New Mexico,LAUST350000000000003,2025,5,M05,May,4.1,2025-05-01
New Mexico,LAUST350000000000003,2025,6,M06,June,4.7,2025-06-01
New Mexico,LAUST350000000000003,2025,7,M07,July,5.2,2025-07-01
New Mexico,LAUST350000000000003,2025,8,M08,August,4.3,2025-08-01
New Mexico,LAUST350000000000003,2025,9,M09,September,4.0,2025-09-01
New Mexico,LAUST350000000000003,2025,10,M10,October,,2025-10-01
New Mexico,LAUST350000000000003,2025,11,M11,November,4.6,2025-11-01
New Mexico,LAUST350000000000003,2025,12,M12,December,4.2,2025-12-01
New York,LAUST360000000000003,2022,1,M01,January,5.6,2022-01-01
New York,LAUST360000000000003,2022,2,M02,February,5.4,2022-02-01
New York,LAUST360000000000003,2022,3,M03,March,4.8,2022-03-01
New York,LAUST360000000000003,2022,4,M04,April,4.2,2022-04-01
New York,LAUST360000000000003,2022,5,M05,May,4.0,2022-05-01
New York,LAUST360000000000003,2022,6,M06,June,4.2,2022-06-01
New York,LAUST360000000000003,2022,7,M07,July,4.4,2022-07-01
New York,LAUST360000000000003,2022,8,M08,August,4.3,2022-08-01
New York,LAUST360000000000003,2022,9,M09,September,3.6,2022-09-01
New York,LAUST360000000000003,2022,10,M10,October,3.7,2022-10-01
New York,LAUST360000000000003,2022,11,M11,November,3.8,2022-11-01
New York,LAUST360000000000003,2022,12,M12,December,3.8,2022-12-01
New York,LAUST360000000000003,2023,1,M01,January,4.4,2023-01-01
New York,LAUST360000000000003,2023,2,M02,February,4.5,2023-02-01
New York,LAUST360000000000003,2023,3,M03,March,4.1,2023-03-01
New York,LAUST360000000000003,2023,4,M04,April,3.5,2023-04-01
New York,LAUST360000000000003,2023,5,M05,May,3.8,2023-05-01
New York,LAUST360000000000003,2023,6,M06,June,4.0,2023-06-01
New York,LAUST360000000000003,2023,7,M07,July,4.1,2023-07-01
New York,LAUST360000000000003,2023,8,M08,August,4.4,2023-08-01
New York,LAUST360000000000003,2023,9,M09,September,3.9,2023-09-01
New York,LAUST360000000000003,2023,10,M10,October,4.1,2023-10-01
New York,LAUST360000000000003,2023,11,M11,November,3.9,2023-11-01
New York,LAUST360000000000003,2023,12,M12,December,4.0,2023-12-01
New York,LAUST360000000000003,2024,1,M01,January,4.4,2024-01-01
New York,LAUST360000000000003,2024,2,M02,February,4.6,2024-02-01
New York,LAUST360000000000003,2024,3,M03,March,4.3,2024-03-01
New York,LAUST360000000000003,2024,4,M04,April,3.9,2024-04-01
New York,LAUST360000000000003,2024,5,M05,May,4.0,2024-05-01
New York,LAUST360000000000003,2024,6,M06,June,4.3,2024-06-01
New York,LAUST360000000000003,2024,7,M07,July,4.8,2024-07-01
New York,LAUST360000000000003,2024,8,M08,August,4.8,2024-08-01
New York,LAUST360000000000003,2024,9,M09,September,4.0,2024-09-01
New York,LAUST360000000000003,2024,10,M10,October,4.2,2024-10-01
New York,LAUST360000000000003,2024,11,M11,November,4.2,2024-11-01
New York,LAUST360000000000003,2024,12,M12,December,4.2,2024-12-01
New York,LAUST360000000000003,2025,1,M01,January,4.6,2025-01-01
New York,LAUST360000000000003,2025,2,M02,February,4.3,2025-02-01
New York,LAUST360000000000003,2025,3,M03,March,4.1,2025-03-01
New York,LAUST360000000000003,2025,4,M04,April,3.7,2025-04-01
New York,LAUST360000000000003,2025,5,M05,May,3.5,2025-05-01
New York,LAUST360000000000003,2025,6,M06,June,3.8,2025-06-01
New York,LAUST360000000000003,2025,7,M07,July,4.6,2025-07-01
New York,LAUST360000000000003,2025,8,M08,August,4.7,2025-08-01
New York,LAUST360000000000003,2025,9,M09,September,4.7,2025-09-01
New York,LAUST360000000000003,2025,10,M10,October,,2025-10-01
New York,LAUST360000000000003,2025,11,M11,November,4.5,2025-11-01
New York,LAUST360000000000003,2025,12,M12,December,4.4,2025-12-01
North Carolina,LAUST370000000000003,2022,1,M01,January,4.1,2022-01-01
North Carolina,LAUST370000000000003,2022,2,M02,February,3.9,2022-02-01
North Carolina,LAUST370000000000003,2022,3,M03,March,3.6,2022-03-01
North Carolina,LAUST370000000000003,2022,4,M04,April,3.3,2022-04-01
North Carolina,LAUST370000000000003,2022,5,M05,May,3.5,2022-05-01
North Carolina,LAUST370000000000003,2022,6,M06,June,3.9,2022-06-01
North Carolina,LAUST370000000000003,2022,7,M07,July,3.9,2022-07-01
North Carolina,LAUST370000000000003,2022,8,M08,August,4.1,2022-08-01
